tag,take_car,take_transit,take_ondemand,take_walk,orig_loc,dest_loc,home_node,work_node,pop,seg_types
person346,0.0,1.0,1.0,1.0,"[-85.32620806, 35.0047791]","[-85.30569615, 35.05174992]",202702769.0,1500551731.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person347,1.0,1.0,1.0,1.0,"[-85.31969302, 34.99317592]","[-85.30120272, 35.05006303]",202745717.0,202633669.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person348,0.0,1.0,1.0,1.0,"[-85.31969302, 34.99317592]","[-85.30120272, 35.05006303]",202745717.0,202633669.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person349,1.0,1.0,1.0,1.0,"[-85.32649796, 35.00227037]","[-85.30911638, 35.04672372]",202643835.0,202596782.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person350,0.0,1.0,1.0,1.0,"[-85.32649796, 35.00227037]","[-85.30911638, 35.04672372]",202643835.0,202596782.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person351,1.0,1.0,1.0,1.0,"[-85.31944841, 35.00972677]","[-85.31012077, 35.04982399]",202636636.0,202612461.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person352,0.0,1.0,1.0,1.0,"[-85.31944841, 35.00972677]","[-85.31012077, 35.04982399]",202636636.0,202612461.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person353,1.0,1.0,1.0,1.0,"[-85.32248991, 35.02157685]","[-85.30962455, 35.04121621]",5113970160.0,202636000.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person354,0.0,1.0,1.0,1.0,"[-85.32248991, 35.02157685]","[-85.30962455, 35.04121621]",5113970160.0,202636000.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person355,1.0,1.0,1.0,1.0,"[-85.3245625, 34.99106128]","[-85.29892528, 35.04123737]",202587642.0,202638683.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person356,0.0,1.0,1.0,1.0,"[-85.3245625, 34.99106128]","[-85.29892528, 35.04123737]",202587642.0,202638683.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person357,1.0,1.0,1.0,1.0,"[-85.32603628, 35.01317465]","[-85.31670675, 35.04933293]",202636619.0,202694156.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person358,0.0,1.0,1.0,1.0,"[-85.32603628, 35.01317465]","[-85.31670675, 35.04933293]",202636619.0,202694156.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person359,1.0,1.0,1.0,1.0,"[-85.33094822, 35.00200941]","[-85.31259983, 35.05288661]",202686399.0,450325887.0,60.0,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person360,1.0,1.0,1.0,1.0,"[-85.32286589, 35.02310774]","[-85.30316303, 35.04693639]",5113970164.0,202633680.0,60.0,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person361,1.0,1.0,1.0,1.0,"[-85.33120363, 34.98632832]","[-85.3098439, 35.05092312]",202656024.0,202596774.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person362,0.0,1.0,1.0,1.0,"[-85.33120363, 34.98632832]","[-85.3098439, 35.05092312]",202656024.0,202596774.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person363,1.0,1.0,1.0,1.0,"[-85.32936465, 35.00702507]","[-85.31128138, 35.04540392]",202686386.0,202605864.0,60.0,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person364,1.0,1.0,1.0,1.0,"[-85.32402411, 35.00453025]","[-85.30295076, 35.0443633]",202702769.0,202608349.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person365,0.0,1.0,1.0,1.0,"[-85.32402411, 35.00453025]","[-85.30295076, 35.0443633]",202702769.0,202608349.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person366,1.0,1.0,1.0,1.0,"[-85.31913731, 34.99856382]","[-85.3009731, 35.04391892]",202640803.0,202740500.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person367,0.0,1.0,1.0,1.0,"[-85.31913731, 34.99856382]","[-85.3009731, 35.04391892]",202640803.0,202740500.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person368,1.0,1.0,1.0,1.0,"[-85.32709174, 35.00911687]","[-85.31228243, 35.04211057]",202670914.0,202605886.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person369,0.0,1.0,1.0,1.0,"[-85.32709174, 35.00911687]","[-85.31228243, 35.04211057]",202670914.0,202605886.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person370,1.0,1.0,1.0,1.0,"[-85.327875, 34.99935915]","[-85.31288977, 35.04175942]",202684774.0,946652337.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person371,0.0,1.0,1.0,1.0,"[-85.327875, 34.99935915]","[-85.31288977, 35.04175942]",202684774.0,946652337.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person372,1.0,1.0,1.0,1.0,"[-85.31955866, 35.00131834]","[-85.31193076, 35.04399021]",202693556.0,202605878.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person373,0.0,1.0,1.0,1.0,"[-85.31955866, 35.00131834]","[-85.31193076, 35.04399021]",202693556.0,202605878.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person374,1.0,1.0,1.0,1.0,"[-85.32637405, 35.00442279]","[-85.31323707, 35.04753053]",202702769.0,202620752.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person375,0.0,1.0,1.0,1.0,"[-85.32637405, 35.00442279]","[-85.31323707, 35.04753053]",202702769.0,202620752.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person376,1.0,1.0,1.0,1.0,"[-85.32512049, 34.99336472]","[-85.30629105, 35.05053059]",202612983.0,202736886.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person377,0.0,1.0,1.0,1.0,"[-85.32512049, 34.99336472]","[-85.30629105, 35.05053059]",202612983.0,202736886.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person378,1.0,1.0,1.0,1.0,"[-85.32395821, 35.00888885]","[-85.30447265, 35.05315643]",1316104777.0,202612522.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person379,0.0,1.0,1.0,1.0,"[-85.32395821, 35.00888885]","[-85.30447265, 35.05315643]",1316104777.0,202612522.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person380,1.0,1.0,1.0,1.0,"[-85.32655046, 35.00131233]","[-85.31465603, 35.04698948]",202655844.0,1845486816.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person381,0.0,1.0,1.0,1.0,"[-85.32655046, 35.00131233]","[-85.31465603, 35.04698948]",202655844.0,1845486816.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person382,1.0,1.0,1.0,1.0,"[-85.32519904, 34.99641719]","[-85.31122195, 35.0457051]",202724507.0,202605864.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person383,0.0,1.0,1.0,1.0,"[-85.32519904, 34.99641719]","[-85.31122195, 35.0457051]",202724507.0,202605864.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person384,1.0,1.0,1.0,1.0,"[-85.31294113, 34.99779983]","[-85.3041599, 35.04849237]",202630461.0,202645384.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person385,0.0,1.0,1.0,1.0,"[-85.31294113, 34.99779983]","[-85.3041599, 35.04849237]",202630461.0,202645384.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person386,1.0,1.0,1.0,1.0,"[-85.32475703, 35.00492503]","[-85.30517497, 35.04207666]",202659971.0,4740835231.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person387,0.0,1.0,1.0,1.0,"[-85.32475703, 35.00492503]","[-85.30517497, 35.04207666]",202659971.0,4740835231.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person388,1.0,1.0,1.0,1.0,"[-85.32160286, 35.00962953]","[-85.3179508, 35.04195485]",202639200.0,946652360.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person389,0.0,1.0,1.0,1.0,"[-85.32160286, 35.00962953]","[-85.3179508, 35.04195485]",202639200.0,946652360.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person390,1.0,1.0,1.0,1.0,"[-85.32650656, 35.00178435]","[-85.30980833, 35.04592906]",202684767.0,202596786.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person391,0.0,1.0,1.0,1.0,"[-85.32650656, 35.00178435]","[-85.30980833, 35.04592906]",202684767.0,202596786.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person392,1.0,1.0,1.0,1.0,"[-85.33107998, 35.00319968]","[-85.30496985, 35.04159617]",2491195178.0,4740835231.0,60.0,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person393,1.0,1.0,1.0,1.0,"[-85.3259832, 34.99920337]","[-85.30294214, 35.04329969]",202655849.0,202608349.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person394,0.0,1.0,1.0,1.0,"[-85.3259832, 34.99920337]","[-85.30294214, 35.04329969]",202655849.0,202608349.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person395,1.0,1.0,1.0,1.0,"[-85.31980924, 35.00441751]","[-85.30262323, 35.04262042]",202636875.0,202638672.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person396,0.0,1.0,1.0,1.0,"[-85.31980924, 35.00441751]","[-85.30262323, 35.04262042]",202636875.0,202638672.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person397,1.0,1.0,1.0,1.0,"[-85.33063716, 35.00870008]","[-85.30736516, 35.04341682]",2664431633.0,202641420.0,60.0,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person398,1.0,1.0,1.0,1.0,"[-85.32204599, 35.00578301]","[-85.31318489, 35.04797635]",202643883.0,202616861.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person399,0.0,1.0,1.0,1.0,"[-85.32204599, 35.00578301]","[-85.31318489, 35.04797635]",202643883.0,202616861.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person400,1.0,1.0,1.0,1.0,"[-85.32980352, 35.01587014]","[-85.30619777, 35.04191618]",202633260.0,202641423.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person401,0.0,1.0,1.0,1.0,"[-85.32980352, 35.01587014]","[-85.30619777, 35.04191618]",202633260.0,202641423.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person402,1.0,1.0,1.0,1.0,"[-85.32044081, 35.01465899]","[-85.30846759, 35.04798196]",3534208085.0,202735936.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person403,0.0,1.0,1.0,1.0,"[-85.32044081, 35.01465899]","[-85.30846759, 35.04798196]",3534208085.0,202735936.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person404,1.0,1.0,1.0,1.0,"[-85.33113329, 35.00632278]","[-85.30876954, 35.04630442]",202649087.0,809312683.0,60.0,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person405,1.0,1.0,1.0,1.0,"[-85.32150532, 35.00326614]","[-85.30725776, 35.05250737]",202636884.0,6063846353.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person406,0.0,1.0,1.0,1.0,"[-85.32150532, 35.00326614]","[-85.30725776, 35.05250737]",202636884.0,6063846353.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person407,1.0,1.0,1.0,1.0,"[-85.32876076, 35.00967034]","[-85.31375441, 35.04480281]",202641987.0,9671310498.0,60.0,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person408,1.0,1.0,1.0,1.0,"[-85.32272033, 34.99658253]","[-85.306714, 35.04561971]",202724507.0,202645402.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person409,0.0,1.0,1.0,1.0,"[-85.32272033, 34.99658253]","[-85.306714, 35.04561971]",202724507.0,202645402.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person410,1.0,1.0,1.0,1.0,"[-85.3245224, 35.01023283]","[-85.30668495, 35.04690706]",1316104777.0,202645391.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person411,0.0,1.0,1.0,1.0,"[-85.3245224, 35.01023283]","[-85.30668495, 35.04690706]",1316104777.0,202645391.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person412,1.0,1.0,1.0,1.0,"[-85.31913205, 35.01249188]","[-85.30521814, 35.04693075]",3529355177.0,3966555692.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person413,0.0,1.0,1.0,1.0,"[-85.31913205, 35.01249188]","[-85.30521814, 35.04693075]",3529355177.0,3966555692.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person414,1.0,1.0,1.0,1.0,"[-85.32304809, 35.01365621]","[-85.30685775, 35.03893018]",3534208085.0,202596716.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person415,0.0,1.0,1.0,1.0,"[-85.32304809, 35.01365621]","[-85.30685775, 35.03893018]",3534208085.0,202596716.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person416,1.0,1.0,1.0,1.0,"[-85.32035104, 35.02099934]","[-85.31564346, 35.04931428]",202636785.0,202694156.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person417,0.0,1.0,1.0,1.0,"[-85.32035104, 35.02099934]","[-85.31564346, 35.04931428]",202636785.0,202694156.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person418,1.0,1.0,1.0,1.0,"[-85.32562737, 35.01711262]","[-85.31331674, 35.04443024]",202626867.0,202632635.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person419,0.0,1.0,1.0,1.0,"[-85.32562737, 35.01711262]","[-85.31331674, 35.04443024]",202626867.0,202632635.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person420,1.0,1.0,1.0,1.0,"[-85.32694711, 35.02471023]","[-85.30493204, 35.04737241]",10681502828.0,3966555692.0,60.0,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person421,1.0,1.0,1.0,1.0,"[-85.31993539, 35.00221835]","[-85.31339646, 35.04043346]",202631114.0,202546566.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person422,0.0,1.0,1.0,1.0,"[-85.31993539, 35.00221835]","[-85.31339646, 35.04043346]",202631114.0,202546566.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person423,1.0,1.0,1.0,1.0,"[-85.32720113, 35.00699803]","[-85.30671376, 35.0500435]",1025137207.0,202739890.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person424,0.0,1.0,1.0,1.0,"[-85.32720113, 35.00699803]","[-85.30671376, 35.0500435]",1025137207.0,202739890.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person425,1.0,1.0,1.0,1.0,"[-85.32494916, 35.00361254]","[-85.30618889, 35.04101246]",202702769.0,4740835231.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person426,0.0,1.0,1.0,1.0,"[-85.32494916, 35.00361254]","[-85.30618889, 35.04101246]",202702769.0,4740835231.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person427,1.0,1.0,1.0,1.0,"[-85.3243037, 35.02256191]","[-85.30740017, 35.047766]",10681502828.0,202612544.0,60.0,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person428,1.0,1.0,1.0,1.0,"[-85.32052153, 35.01179344]","[-85.31133316, 35.05137412]",202633273.0,202605848.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person429,0.0,1.0,1.0,1.0,"[-85.32052153, 35.01179344]","[-85.31133316, 35.05137412]",202633273.0,202605848.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person430,1.0,1.0,1.0,1.0,"[-85.32542643, 34.99082268]","[-85.30630705, 35.05062381]",202587639.0,202736886.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
